,date,reserve0,reserve1
3392,1628712000,64514.506821026,21781787.020449689290387635
3393,1628715600,65147.263579166,21764319.321724147434896287
3394,1628719200,64715.440198469,21908737.785730889848398135
3395,1628722800,64214.785411388,22080297.000812448605718915
3396,1628726400,64233.965215159,22074636.836701974667312718
3397,1628730000,64269.628720741,22062864.726712999650564103
3398,1628733600,62855.310941327,22821824.719702609397309891
3399,1628737200,62339.693357988,23011517.127508700899796724
3400,1628740800,62344.834994485,23084042.400346497652990782
3401,1628744400,62353.352326559,23080925.80388004826653642
3402,1628748000,63123.161568749,23012493.872697703842208097
3403,1628751600,63147.285797333,23048416.302981877618854611
3404,1628755200,63172.907831177,23039255.823368663599175727
3405,1628758800,63357.320727933,22972667.194845665266394451
3406,1628762400,63539.660955333,22907866.434673778713463218
3407,1628766000,63553.477721707,22903087.851510833244387474
3408,1628769600,63143.796988361,23052298.326702664623245974
3409,1628773200,62886.488143961,23147429.047939283867580918
3410,1628776800,62916.337085175,23369214.599291394886986069
3411,1628780400,62990.21006904,23326336.132720191569300819
3412,1628784000,62765.176675095,23410740.122640074644054652
3413,1628787600,62688.73790034,23460224.722221135804513141
3414,1628791200,63188.939863602,23423025.683490100950367991
3415,1628794800,62832.349875824,23556462.234611965246235933
3416,1628798400,62936.867181087,23529786.92366098222679876
3417,1628802000,63128.361645779,23458936.88238795702129213
3418,1628805600,63327.989084653,23494198.284873213605093129
3419,1628809200,62989.242660005,23731592.832774679211144004
3420,1628812800,63169.807836195,23664240.559385920193066897
3421,1628816400,63096.319040686,23691948.59043244255261763
3422,1628820000,63039.304128761,23713960.779042909418485311
3423,1628823600,63041.057352563,23713616.901513114138573581
3424,1628827200,62950.942138718,23747868.067538541984370842
3425,1628830800,62786.765657914,23810340.089816626368233835
3426,1628834400,63252.966098981,23686631.039980624006411999
3427,1628838000,63378.745049037,23640155.853177984725747245
3428,1628841600,63931.755632687,23438200.674979137349050254
3429,1628845200,63941.162904231,23435359.241842887693953823
3430,1628848800,64310.149927929,23301501.728696644964736619
3431,1628852400,64316.843805619,23299212.423368810510087348
3432,1628856000,64899.328196771,23303059.738961158141138955
3433,1628859600,64803.472769032,23222924.896961066103656293
3434,1628863200,64499.381435235,23332892.057350207820911952
3435,1628866800,65144.843739831,23102998.288843363327107738
3436,1628870400,65431.36181233,23002423.265582284325306999
3437,1628874000,65263.0281106,23062470.623635569505835821
3438,1628877600,65834.102757567,23071127.565169394654595553
3439,1628881200,65878.963572965,23055857.066339283223446969
3440,1628884800,66368.122987752,22887055.619837753861695945
3441,1628888400,66864.401270511,22719139.097453212785719258
3442,1628892000,67140.843601723,22626348.090521328481929108
3443,1628895600,67397.25873724,22540996.390619786282022884
3444,1628899200,67373.46424511,22549637.589342103970878815
3445,1628902800,67191.44046903,22611856.118361325583020606
3446,1628906400,66972.315894518,22686231.427081914322052822
3447,1628910000,66921.08541929,22703968.52202140057224432
3448,1628913600,68251.782334436,22460994.606752191687199804
3449,1628917200,69212.259574001,22150881.774450476702682801
3450,1628920800,69034.68254213,22208421.872102110194034313
3451,1628924400,69604.947621994,22026834.280081268620792259
3452,1628928000,70564.1940443,21729435.339395934334629494
3453,1628931600,70766.683128636,21668122.915910804492065
3454,1628935200,70322.745078291,21805706.517611296024102386
3455,1628938800,70381.565629344,21787674.722829991108211689
3456,1628942400,70271.918310825,21822478.656610448399831194
3457,1628946000,70295.217982858,21816058.300178060975470542
3458,1628949600,70141.863175716,21864473.530257888963511633
3459,1628953200,71379.978953567,21489057.331538595620013964
3460,1628956800,71724.72159384,21386677.310515267794598335
3461,1628960400,73346.289170933,20917327.381332742370626129
3462,1628964000,72352.34684848,21207645.897389409284297762
3463,1628967600,72477.680815996,21172751.349040577668619738
3464,1628971200,73399.77937679,20908432.374838044895783485
3465,1628974800,74476.80598284,20607747.661433193957469131
3466,1628978400,73630.546496996,20849336.500037894881813698
3467,1628982000,74010.092370103,20907286.315555323799901187
3468,1628985600,74663.651312187,20726062.109774336205068833
3469,1628989200,74646.593716154,20731386.643312798513886111
3470,1628992800,73428.90234795,21076732.006338470517897737
3471,1628996400,73522.892360704,21050198.930128660138997947
3472,1629000000,75562.080195689,20486076.559109909469316454
3473,1629003600,74409.088095348,20806681.384501022980115723
3474,1629007200,74088.694482828,20897064.270967724672999681
3475,1629010800,74274.501259529,20845628.970466839211784722
3476,1629014400,74414.629083911,20891167.093362208937684897
3477,1629018000,74492.451917313,20955396.25234782954192623
3478,1629021600,74450.174803359,20967364.093843101601817375
3479,1629025200,74431.691341905,20972691.148074378712321922
3480,1629028800,73984.144679134,21100118.028293031435164213
3481,1629032400,73946.776391223,21111024.429482292346608548
3482,1629036000,73768.696896239,21162148.440225379476239909
3483,1629039600,74011.381200472,21268705.769217911505290127
3484,1629043200,74253.382600639,21338741.605682849947737353
3485,1629046800,74052.24959348,21396966.33139067496835734
3486,1629050400,73896.285384549,21303198.738752060094973002
3487,1629054000,73757.946941942,21343414.353586149690258833
3488,1629057600,73894.118421056,21303590.552795857941945935
3489,1629061200,73802.060468023,21315128.357366304622042155
3490,1629064800,74318.331434936,21167781.996588345698862516
3491,1629068400,74396.015598846,21145924.070183281041762055
3492,1629072000,74359.273442955,21244566.762083413228942189
3493,1629075600,74438.440285243,21309922.186532983422881758
3494,1629079200,74378.268452523,21327295.814748131630947358
3495,1629082800,73827.002259529,21488066.473484216445130841
3496,1629086400,73917.906153532,21462232.989031611526968809
3497,1629090000,73963.33110615,21449378.836841820862937524
3498,1629093600,73796.147007178,21498167.936260604005431682
3499,1629097200,74085.832812862,21503623.728175893904279771
3500,1629100800,74505.849590106,21472138.167826540237882482
3501,1629104400,74504.865616432,21472602.815434706487911041
3502,1629108000,74336.400869552,21521678.541532175497020172
3503,1629111600,74215.904964217,21556748.313469068258048671
3504,1629115200,74132.205719845,21581420.006194334539494736
3505,1629118800,76257.693948994,20982703.935931682997542132
3506,1629122400,76531.076280303,20907676.905560227448778248
3507,1629126000,76554.13473217,20901887.919803458620530999
3508,1629129600,76758.204768029,20847143.205775758901927185
3509,1629133200,77090.095621375,20757866.068535291528312011
3510,1629136800,77602.19697122,20786517.035727024276549521
3511,1629140400,77353.549826718,20853641.939606856214736764
3512,1629144000,77424.958770136,20990442.953270061812547248
3513,1629147600,77538.279896865,20960134.122431164930518857
3514,1629151200,77292.712507267,21027243.831478943770905615
3515,1629154800,77256.747419976,21037398.56799866744356697
3516,1629158400,77326.00788821,21019595.948086419653468341
3517,1629162000,77898.422906704,20865961.587070718207423193
3518,1629165600,78400.821196272,20733158.061795225709699916
3519,1629169200,79112.450776402,20547988.228339037424324344
3520,1629172800,79134.070276859,20543051.983001201778426171
3521,1629176400,79807.790939386,20372163.199830550746635454
3522,1629180000,79851.560207264,20361678.319052816388665604
3523,1629183600,79868.749904876,20357764.236935279564993277
3524,1629187200,80591.57886335,20176113.580669126554210416
3525,1629190800,80416.206876966,20220318.262641457966272008
3526,1629194400,80405.792162154,20301746.72134558611999199
3527,1629198000,80355.102295473,20394169.32756875794270266
3528,1629201600,80412.552089362,20380022.025018569368341127
3529,1629205200,80451.262473682,20372228.65156325304320207
3530,1629208800,80577.014561429,20340852.508939413418549059
3531,1629212400,80681.9030345,20314615.123271882794569511
3532,1629216000,80809.273581563,20333169.025075174949071536
3533,1629219600,81124.379014678,20362041.472306729659090211
3534,1629223200,81272.858218932,20325226.74802168316212131
3535,1629226800,84829.068595695,19473670.689276147399027613
3536,1629230400,83880.061674478,19695954.084395437293388997
3537,1629234000,83783.888785402,19719455.064685467859497926
3538,1629237600,84104.806513015,19644709.014654431164146344
3539,1629241200,83528.914088948,19780682.067367590569010029
3540,1629244800,83807.574433839,19716030.572047562670588671
3541,1629248400,83818.291481901,19713918.880253538004092329
3542,1629252000,84130.068670235,19792995.743745414045285323
3543,1629255600,83841.969816017,19861890.822331018714874082
3544,1629259200,83994.981494201,19826687.277885271475791632
3545,1629262800,83790.555459864,19875383.868166084127462561
3546,1629266400,84146.648044731,19791752.851225696687039322
3547,1629270000,84180.099629209,19784236.38035487652305151
3548,1629273600,83913.585875345,19847502.767125840630910788
3549,1629277200,84486.562554896,19861211.735269749454098238
3550,1629280800,84232.206338873,19921411.278077507106834205
3551,1629284400,84249.25014628,19917480.005470235161510066
3552,1629288000,84139.255359918,19944878.81298664316876233
3553,1629291600,83976.955593618,19982959.472493001363287693
3554,1629295200,83458.448177606,20108087.882866960232877867
3555,1629298800,83525.514371092,20293718.777933620739485699
3556,1629302400,83012.023468601,20419813.205144268126725419
3557,1629306000,82530.333666576,20539964.095317800067442262
3558,1629309600,82090.590491744,20650766.982425133137064215
3559,1629313200,81621.388325584,20770611.964000228305565189
3560,1629316800,80701.032016259,21086712.240233372436581573
3561,1629320400,80688.954465909,21196115.651712009463519708
3562,1629324000,80588.049410573,21285032.986487729552976504
3563,1629327600,80099.343443881,21415509.411702693490659467
3564,1629331200,80423.785965519,21329679.874233676981296002
3565,1629334800,79821.903695446,21491169.362653079622549218
3566,1629338400,80090.169681575,21596155.14900376078767492
3567,1629342000,80492.712503486,21488746.287763391568063404
3568,1629345600,80072.556663916,21602240.144562851951419172
3569,1629349200,80019.92634968,21617739.191324355440458543
3570,1629352800,79993.476282278,21614762.186174670563338188
3571,1629356400,79825.180629325,21660586.749377402904373158
3572,1629360000,79704.766566161,21693720.737317398174327273
3573,1629363600,80371.002999184,21784205.259689143741479558
3574,1629367200,80132.236655109,21849979.578072951271425403
3575,1629370800,80076.197119608,21865701.299829170403277126
3576,1629374400,80022.73143881,21880448.873289467501708649
3577,1629378000,79043.937131791,22153984.867003079497817153
3578,1629381600,78915.352569355,22195272.517133035561597833
3579,1629385200,78565.483461346,22294589.994119237566832053
3580,1629388800,78925.654281479,22351505.651597284609427814
3581,1629392400,78733.128204164,22407149.148908562457761
3582,1629396000,78700.956567282,22416882.38786437129531832
3583,1629399600,78557.657655479,22458618.391372012501374674
3584,1629403200,78573.061306928,22454319.450741567963160187
3585,1629406800,78805.704004084,22540912.976995869135570165
3586,1629410400,78613.797474871,22596225.983452477358992913
3587,1629414000,78422.466668616,22651606.932002392018235527
3588,1629417600,78413.457218216,22654357.976937589382582009
3589,1629421200,78752.998532541,22746385.981231390219809741
3590,1629424800,78580.758081969,22796459.066720384068473544
3591,1629428400,78544.282238354,22807468.315420145057841226
3592,1629432000,78735.366691947,22752908.099771683784830606
3593,1629435600,78839.108071837,22724243.086751725699232766
3594,1629439200,78743.124212955,22752263.045374199824022214
3595,1629442800,78458.561549114,22835447.017735551142046779
3596,1629446400,78677.831199932,22831374.085777534230100998
3597,1629450000,79156.745387296,22694045.613318781375312805
3598,1629453600,79406.971317195,22717360.825516525016267807
3599,1629457200,79656.783243023,22743266.671521759058174028
3600,1629460800,79575.209250424,22766671.992717673947809644
3601,1629464400,79617.5896218,22754687.057003377645906251
3602,1629468000,79478.714531886,22794936.893347125814780789
3603,1629471600,79476.500563099,22795738.764849309327176603
3604,1629475200,79844.608640737,22691204.27657243513930914
3605,1629478800,79800.998441013,22703887.788062365658999923
3606,1629482400,80680.915347101,22647699.863631521357758845
3607,1629486000,80679.255183256,22648422.986863963749409116
3608,1629489600,80888.434129579,22590161.204557905954763563
